,Country,Company,Year,Rocket,MissionStatus,RocketStatus
4135,India,ISRO,2018,PSLV-CA,Success,Active
4136,Russia,VKS RF,2018,Rokot/Briz KM,Success,Retired
4137,Kazakhstan,Roscosmos,2018,Soyuz FG,Success,Retired
4138,USA,SpaceX,2018,Falcon 9 Block 5,Success,Active
4139,France,Arianespace,2018,Ariane 5 ECA,Success,Active
4140,USA,SpaceX,2018,Falcon 9 Block 5,Success,Active
4141,China,CASC,2018,Long March 2D,Success,Active
4142,China,CASC,2018,Long March 3B/E,Success,Active
4143,New Zealand,Rocket Lab,2018,Electron/Curie,Success,Active
4144,India,ISRO,2018,GSLV Mk II,Success,Active
4145,France,Arianespace,2018,Soyuz ST-A/Fregat-M,Success,Active
4146,Kazakhstan,VKS RF,2018,Proton-M/Briz-M,Success,Active
4147,China,CASC,2018,Long March 11,Success,Active
4148,USA,SpaceX,2018,Falcon 9 Block 5,Success,Active
4149,China,CASC,2018,Long March 3C/E,Success,Active
4150,Russia,Roscosmos,2018,Soyuz 2.1a/Fregat,Success,Active
4151,China,CASC,2018,Long March 2D/YZ-3,Success,Active
4152,China,CASC,2019,Long March 3B/E,Success,Active
4153,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4154,Iran,ISA,2019,Simorgh,Failure,Active
4155,Japan,JAXA,2019,Epsilon PBS,Success,Active
4156,USA,ULA,2019,Delta IV Heavy,Success,Active
4157,China,CASC,2019,Long March 11,Success,Active
4158,USA,Blue Origin,2019,New Shepard,Success,Active
4159,India,ISRO,2019,PSLV-DL,Success,Active
4160,France,Arianespace,2019,Ariane 5 ECA,Success,Active
4161,Iran,ISA,2019,Safir-1B+,Failure,Active
4162,Kazakhstan,VKS RF,2019,Soyuz 2.1b/Fregat-M,Success,Active
4163,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4164,France,Arianespace,2019,Soyuz ST-B/Fregat-M,Success,Active
4165,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4166,New Mexico,Exos,2019,SARGE,Partial Failure,Active
4167,China,CASC,2019,Long March 3B/E,Success,Active
4168,Kazakhstan,Roscosmos,2019,Soyuz FG,Success,Retired
4169,USA,ULA,2019,"Delta IV Medium+ (5,4)",Success,Retired
4170,France,Arianespace,2019,Vega,Success,Active
4171,China,OneSpace,2019,OS-M1,Failure,Active
4172,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4173,China,CASC,2019,Long March 3B/E,Success,Active
4174,India,ISRO,2019,PSLV-QL,Success,Active
4175,Kazakhstan,Roscosmos,2019,Soyuz 2.1a,Success,Active
4176,France,Arianespace,2019,Soyuz ST-B/Fregat-MT,Success,Active
4177,USA,SpaceX,2019,Falcon Heavy,Success,Active
4178,USA,Northrop,2019,Antares 230,Success,Retired
4179,China,CASC,2019,Long March 3B/E,Success,Active
4180,China,CASC,2019,Long March 4B,Success,Active
4181,USA,Blue Origin,2019,New Shepard,Success,Active
4182,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4183,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4184,China,CASC,2019,Long March 3C/E,Success,Active
4185,India,ISRO,2019,PSLV-CA,Success,Active
4186,China,CASC,2019,Long March 4C,Failure,Active
4187,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4188,Russia,Roscosmos,2019,Soyuz 2.1b/Fregat-M,Success,Active
4189,Kazakhstan,Roscosmos,2019,Proton-M/Briz-M,Success,Active
4190,Yellow Sea,CASC,2019,Long March 11H,Success,Active
4191,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4192,France,Arianespace,2019,Ariane 5 ECA,Success,Active
4193,China,CASC,2019,Long March 3B/E,Success,Active
4194,USA,SpaceX,2019,Falcon Heavy,Success,Active
4195,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4196,New Mexico,Exos,2019,SARGE,Partial Failure,Active
4197,Russia,Roscosmos,2019,Soyuz 2.1b/Fregat-M,Success,Active
4198,Russia,VKS RF,2019,Soyuz 2.1v/Volga,Success,Active
4199,France,Arianespace,2019,Vega,Failure,Active
4200,Kazakhstan,Roscosmos,2019,Proton-M/DM-3,Success,Active
4201,Kazakhstan,Roscosmos,2019,Soyuz FG,Success,Retired
4202,India,ISRO,2019,GSLV Mk III,Success,Active
4203,China,i-Space,2019,Hyperbola-1,Success,Active
4204,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4205,China,CASC,2019,Long March 2C,Success,Active
4206,Russia,VKS RF,2019,Soyuz 2.1a/Fregat-M,Success,Active
4207,Kazakhstan,Roscosmos,2019,Soyuz 2.1a,Success,Active
4208,Kazakhstan,Roscosmos,2019,Proton-M/Briz-M,Success,Active
4209,France,Arianespace,2019,Ariane 5 ECA,Success,Active
4210,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4211,USA,ULA,2019,Atlas V 551,Success,Active
4212,China,CASC,2019,Jielong-1,Success,Active
4213,China,CASC,2019,Long March 3B/E,Success,Active
4214,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4215,Kazakhstan,Roscosmos,2019,Soyuz 2.1a,Success,Active
4216,USA,ULA,2019,"Delta IV Medium+ (4,2)",Success,Retired
4217,Iran,ISA,2019,Safir-1B+,Prelaunch Failure,Active
4218,Russia,VKS RF,2019,Rokot/Briz KM,Success,Retired
4219,China,ExPace,2019,Kuaizhou 1A,Success,Active
4220,China,CASC,2019,Long March 4B,Success,Active
4221,China,CASC,2019,Long March 11,Success,Active
4222,China,CASC,2019,Long March 3B/YZ-1,Success,Active
4223,Japan,MHI,2019,H-IIB,Success,Retired
4224,China,CASC,2019,Long March 2D,Success,Active
4225,Kazakhstan,Roscosmos,2019,Soyuz FG,Success,Retired
4226,Russia,VKS RF,2019,Soyuz 2.1b/Fregat,Success,Active
4227,China,CASC,2019,Long March 4C,Success,Active
4228,Kazakhstan,ILS,2019,Proton-M/Briz-M,Success,Active
4229,USA,Northrop,2019,Pegasus XL,Success,Active
4230,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4231,China,CASC,2019,Long March 3B/E,Success,Active
4232,New Mexico,Exos,2019,SARGE,Failure,Active
4233,USA,Northrop,2019,Antares 230+,Success,Active
4234,China,CASC,2019,Long March 4B,Success,Active
4235,China,CASC,2019,Long March 3B/E,Success,Active
4236,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4237,China,ExPace,2019,Kuaizhou 1A,Success,Active
4238,China,CASC,2019,Long March 6,Success,Active
4239,China,ExPace,2019,Kuaizhou 1A,Success,Active
4240,China,CASC,2019,Long March 3B/YZ-1,Success,Active
4241,Russia,VKS RF,2019,Soyuz 2.1v/Volga,Success,Active
4242,France,Arianespace,2019,Ariane 5 ECA,Success,Active
4243,India,ISRO,2019,PSLV-XL,Success,Active
4244,China,CASC,2019,Long March 4C,Success,Active
4245,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4246,New Zealand,Rocket Lab,2019,Electron/Curie,Success,Active
4247,Kazakhstan,Roscosmos,2019,Soyuz 2.1a,Success,Active
4248,China,ExPace,2019,Kuaizhou 1A,Success,Active
4249,China,ExPace,2019,Kuaizhou 1A,Success,Active
4250,Russia,VKS RF,2019,Soyuz 2.1b/Fregat,Success,Active
4251,India,ISRO,2019,PSLV-QL,Success,Active
4252,USA,Blue Origin,2019,New Shepard,Success,Active
4253,China,CASC,2019,Long March 3B/YZ-1,Success,Active
4254,USA,SpaceX,2019,Falcon 9 Block 5,Success,Active
4255,France,Arianespace,2019,Soyuz ST-A/Fregat-M,Success,Active
4256,China,CASC,2019,Long March 4B,Success,Active
4257,USA,ULA,2019,Atlas V N22,Success,Active
4258,Kazakhstan,Roscosmos,2019,Proton-M/DM-3,Success,Active
4259,Russia,VKS RF,2019,Rokot/Briz KM,Success,Retired
4260,China,CASC,2019,Long March 5,Success,Active
4261,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4262,China,CASC,2020,Long March 3B/E,Success,Active
4263,China,CASC,2020,Long March 2D,Success,Active
4264,China,ExPace,2020,Kuaizhou 1A,Success,Active
4265,France,Arianespace,2020,Ariane 5 ECA,Success,Active
4266,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4267,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4268,New Zealand,Rocket Lab,2020,Electron/Curie,Success,Active
4269,Kazakhstan,Arianespace,2020,Soyuz 2.1b/Fregat,Success,Active
4270,Japan,MHI,2020,H-IIA 202,Success,Active
4271,Iran,ISA,2020,Simorgh,Failure,Active
4272,USA,ULA,2020,Atlas V 411,Success,Retired
4273,USA,Northrop,2020,Antares 230+,Success,Active
4274,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4275,France,Arianespace,2020,Ariane 5 ECA,Success,Active
4276,China,CASC,2020,Long March 2D,Success,Active
4277,Russia,VKS RF,2020,Soyuz 2.1a/Fregat-M,Success,Active
4278,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4279,China,CASC,2020,Long March 3B/E,Success,Active
4280,China,CASC,2020,Long March 7A,Failure,Active
4281,Russia,VKS RF,2020,Soyuz 2.1b/Fregat-M,Success,Active
4282,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4283,Kazakhstan,Arianespace,2020,Soyuz 2.1b/Fregat,Success,Active
4284,China,CASC,2020,Long March 2C,Success,Active
4285,USA,ULA,2020,Atlas V 551,Success,Active
4286,Kazakhstan,Roscosmos,2020,Soyuz 2.1a,Success,Active
4287,China,CASC,2020,Long March 3B/E,Failure,Active
4288,Shahrud Missile Test Site,IRGC,2020,Qased,Success,Active
4289,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4290,Kazakhstan,Roscosmos,2020,Soyuz 2.1a,Success,Active
4291,China,CASC,2020,Long March 5B,Success,Active
4292,China,ExPace,2020,Kuaizhou 1A,Success,Active
4293,USA,ULA,2020,Atlas V 501,Success,Retired
4294,Japan,MHI,2020,H-IIB,Success,Retired
4295,Russia,VKS RF,2020,Soyuz 2.1b/Fregat-M,Success,Active
4296,USA,Virgin Orbit,2020,LauncherOne,Failure,Active
4297,China,CASC,2020,Long March 11,Success,Active
4298,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4299,China,CASC,2020,Long March 2D,Success,Active
4300,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4301,China,CASC,2020,Long March 2C,Success,Active
4302,New Zealand,Rocket Lab,2020,Electron/Curie,Success,Active
4303,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4304,China,CASC,2020,Long March 2D,Success,Active
4305,China,CASC,2020,Long March 3B/E,Success,Active
4306,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4307,China,CASC,2020,Long March 4B,Success,Active
4308,New Zealand,Rocket Lab,2020,Electron/Curie,Failure,Active
4309,China,CASC,2020,Long March 2D,Success,Active
4310,Israel,IAI,2020,Shavit-2,Success,Active
4311,China,CASC,2020,Long March 3B/E,Success,Active
4312,China,ExPace,2020,Kuaizhou 11,Failure,Active
4313,USA,Northrop,2020,Minotaur IV,Success,Active
4314,Japan,JAXA,2020,H-IIA 202,Success,Active
4315,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4316,China,CASC,2020,Long March 5,Success,Active
4317,Kazakhstan,Roscosmos,2020,Soyuz 2.1a,Success,Active
4318,China,CASC,2020,Long March 4B,Success,Active
4319,USA,ULA,2020,Atlas V 541,Success,Active
4320,Kazakhstan,Roscosmos,2020,Proton-M/Briz-M,Success,Active
4321,USA,SpaceX,2020,Starship Prototype,Success,Active
4322,China,CASC,2020,Long March 2D,Success,Active
4323,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4324,France,Arianespace,2020,Ariane 5 ECA,Success,Active
4325,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4326,China,CASC,2020,Long March 2D,Success,Active
4327,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4328,New Zealand,Rocket Lab,2020,Electron/Photon,Success,Active
4329,France,Arianespace,2020,Vega,Success,Active
4330,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4331,China,CASC,2020,Long March 2F/T,Success,Active
4332,China,CASC,2020,Long March 4B,Success,Active
4333,USA,Astra,2020,Rocket 3,Failure,Active
4334,China,ExPace,2020,Kuaizhou 1A,Failure,Active
4335,Yellow Sea,CASC,2020,Long March 11H,Success,Active
4336,China,CASC,2020,Long March 4B,Success,Active
4337,China,CASC,2020,Long March 4B,Success,Active
4338,Russia,VKS RF,2020,Soyuz 2.1b/Fregat,Success,Active
4339,USA,Northrop,2020,Antares 230+,Success,Active
4340,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4341,China,CASC,2020,Long March 3B/E,Success,Active
4342,USA,Blue Origin,2020,New Shepard,Success,Active
4343,Kazakhstan,Roscosmos,2020,Soyuz 2.1a,Success,Active
4344,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4345,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4346,Russia,VKS RF,2020,Soyuz 2.1b/Fregat-M,Success,Active
4347,China,CASC,2020,Long March 2C,Success,Active
4348,New Zealand,Rocket Lab,2020,Electron/Curie,Success,Active
4349,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4350,China,CASC,2020,Long March 6,Success,Active
4351,China,Galactic Energy,2020,Ceres-1,Success,Active
4352,India,ISRO,2020,PSLV-DL,Success,Active
4353,China,CASC,2020,Long March 3B/E,Success,Active
4354,USA,ULA,2020,Atlas V 531,Success,Active
4355,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4356,France,Arianespace,2020,Vega,Failure,Active
4357,New Zealand,Rocket Lab,2020,Electron/Curie,Success,Active
4358,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4359,China,CASC,2020,Long March 5,Success,Active
4360,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4361,Japan,MHI,2020,H-IIA 202,Success,Active
4362,France,Arianespace,2020,Soyuz ST-A/Fregat-M,Success,Active
4363,Russia,VKS RF,2020,Soyuz 2.1b/Fregat-M,Success,Active
4364,China,CASC,2020,Long March 3B/E,Success,Active
4365,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4366,China,CASC,2020,Long March 11,Success,Active
4367,USA,SpaceX,2020,Starship Prototype,Partial Failure,Active
4368,USA,ULA,2020,Delta IV Heavy,Success,Active
4369,USA,Virgin Galactic,2020,SpaceShipTwo,Partial Failure,Active
4370,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4371,Russia,VKS RF,2020,Angara A5/Briz-M,Success,Active
4372,New Zealand,Rocket Lab,2020,Electron/Curie,Success,Active
4373,USA,Astra,2020,Rocket 3,Failure,Active
4374,India,ISRO,2020,PSLV-XL,Success,Active
4375,Russia,Starsem,2020,Soyuz 2.1b/Fregat,Success,Active
4376,USA,SpaceX,2020,Falcon 9 Block 5,Success,Active
4377,China,CASC,2020,Long March 8,Success,Active
4378,China,CASC,2020,Long March 4C,Success,Active
4379,France,Arianespace,2020,Soyuz ST-A/Fregat-M,Success,Active
4380,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4381,USA,Blue Origin,2021,New Shepard,Success,Active
4382,USA,Virgin Orbit,2021,LauncherOne,Success,Active
4383,China,CASC,2021,Long March 3B/E,Success,Active
4384,New Zealand,Rocket Lab,2021,Electron/Curie,Success,Active
4385,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4386,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4387,China,CASC,2021,Long March 4C,Success,Active
4388,China,i-Space,2021,Hyperbola-1,Failure,Active
4389,Iran,ISA,2021,Zoljanah,Success,Active
4390,USA,SpaceX,2021,Starship Prototype,Partial Failure,Active
4391,Russia,VKS RF,2021,Soyuz 2.1b,Success,Active
4392,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4393,China,CASC,2021,Long March 3B/E,Success,Active
4394,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4395,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4396,USA,Northrop,2021,Antares 230+,Success,Active
4397,China,CASC,2021,Long March 4C,Success,Active
4398,India,ISRO,2021,PSLV-DL,Success,Active
4399,Kazakhstan,Roscosmos,2021,Soyuz 2.1b/Fregat-M,Success,Active
4400,USA,SpaceX,2021,Starship Prototype,Partial Failure,Active
4401,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4402,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4403,China,CASC,2021,Long March 7A,Success,Active
4404,China,CASC,2021,Long March 4C,Success,Active
4405,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4406,Kazakhstan,GK LS,2021,Soyuz 2.1a/Fregat-M,Success,Active
4407,New Zealand,Rocket Lab,2021,Electron/Photon,Success,Active
4408,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4409,Russia,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4410,USA,SpaceX,2021,Starship Prototype,Failure,Active
4411,China,CASC,2021,Long March 4C,Success,Active
4412,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4413,China,CASC,2021,Long March 4B,Success,Active
4414,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4415,USA,Blue Origin,2021,New Shepard,Success,Active
4416,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4417,Russia,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4418,USA,ULA,2021,Delta IV Heavy,Success,Active
4419,China,CASC,2021,Long March 6,Success,Active
4420,France,Arianespace,2021,Vega,Success,Active
4421,China,CASC,2021,Long March 5B,Success,Active
4422,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4423,China,CASC,2021,Long March 4C,Success,Active
4424,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4425,USA,SpaceX,2021,Starship Prototype,Success,Active
4426,China,CASC,2021,Long March 2C/E,Success,Active
4427,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4428,New Zealand,Rocket Lab,2021,Electron/Curie,Failure,Active
4429,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4430,USA,ULA,2021,Atlas V 421,Success,Active
4431,China,CASC,2021,Long March 4B,Success,Active
4432,USA,Virgin Galactic,2021,SpaceShipTwo,Success,Active
4433,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4434,Russia,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4435,China,CASC,2021,Long March 7,Success,Active
4436,China,CASC,2021,Long March 3B/E,Success,Active
4437,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4438,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4439,China,CASC,2021,Long March 2D,Success,Active
4440,USA,Northrop,2021,Pegasus XL,Success,Active
4441,USA,Northrop,2021,Minotaur I,Success,Active
4442,China,CASC,2021,Long March 2F/G,Success,Active
4443,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4444,China,CASC,2021,Long March 2C/E,Success,Active
4445,Russia,VKS RF,2021,Soyuz 2.1b,Success,Active
4446,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4447,USA,Virgin Orbit,2021,LauncherOne,Success,Active
4448,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4449,Russia,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4450,China,CASC,2021,Long March 2D,Success,Active
4451,China,CASC,2021,Long March 4C,Success,Active
4452,China,CASC,2021,Long March 3C/E,Success,Active
4453,China,CASC,2021,Long March 6,Success,Active
4454,USA,Virgin Galactic,2021,SpaceShipTwo,Success,Active
4455,China,CASC,2021,Long March 2C/E,Success,Active
4456,USA,Blue Origin,2021,New Shepard,Success,Active
4457,Kazakhstan,Roscosmos,2021,Proton-M,Success,Active
4458,China,CASC,2021,Long March 2D,Success,Active
4459,New Zealand,Rocket Lab,2021,Electron/Curie,Success,Active
4460,France,Arianespace,2021,Ariane 5 ECA,Success,Active
4461,China,i-Space,2021,Hyperbola-1,Failure,Active
4462,China,CASC,2021,Long March 6,Success,Active
4463,China,CASC,2021,Long March 3B/E,Success,Active
4464,USA,Northrop,2021,Antares 230+,Success,Active
4465,India,ISRO,2021,GSLV Mk II,Failure,Active
4466,France,Arianespace,2021,Vega,Success,Active
4467,China,CASC,2021,Long March 4B,Success,Active
4468,Kazakhstan,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4469,China,CASC,2021,Long March 2C/YZ-1S,Success,Active
4470,China,CASC,2021,Long March 3B/E,Success,Active
4471,USA,Blue Origin,2021,New Shepard,Success,Active
4472,USA,Astra,2021,Rocket 3,Failure,Active
4473,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4474,USA,Firefly,2021,Firefly Alpha,Failure,Active
4475,China,CASC,2021,Long March 4C,Success,Active
4476,China,CASC,2021,Long March 3B/E,Success,Active
4477,Russia,VKS RF,2021,Soyuz 2.1v/Volga,Success,Active
4478,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4479,Kazakhstan,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4480,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4481,China,CASC,2021,Long March 7,Success,Active
4482,China,ExPace,2021,Kuaizhou 1A,Success,Active
4483,China,CASC,2021,Long March 3B/E,Success,Active
4484,USA,ULA,2021,Atlas V 401,Success,Active
4485,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4486,USA,Blue Origin,2021,New Shepard,Success,Active
4487,Russia,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4488,China,CASC,2021,Long March 2D,Success,Active
4489,China,CASC,2021,Long March 2F/G,Success,Active
4490,USA,ULA,2021,Atlas V 401,Success,Active
4491,South Korea,KARI,2021,KSLV-2,Failure,Active
4492,China,CASC,2021,Long March 3B/E,Success,Active
4493,France,Arianespace,2021,Ariane 5 ECA,Success,Active
4494,Japan,MHI,2021,H-IIA 202,Success,Active
4495,China,ExPace,2021,Kuaizhou 1A,Success,Active
4496,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4497,China,CASC,2021,Long March 2C/YZ-1S,Success,Active
4498,China,CASC,2021,Long March 6,Success,Active
4499,China,CASC,2021,Long March 2D,Success,Active
4500,Japan,JAXA,2021,Epsilon PBS,Success,Active
4501,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4502,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4503,France,Arianespace,2021,Vega,Success,Active
4504,New Zealand,Rocket Lab,2021,Electron/Curie,Success,Active
4505,China,CASC,2021,Long March 4B,Success,Active
4506,USA,Astra,2021,Rocket 3,Success,Active
4507,China,CASC,2021,Long March 4C,Success,Active
4508,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4509,Kazakhstan,Roscosmos,2021,Soyuz 2.1b,Success,Active
4510,China,ExPace,2021,Kuaizhou 1A,Success,Active
4511,Russia,VKS RF,2021,Soyuz 2.1b/Fregat,Success,Active
4512,China,CASC,2021,Long March 3B/E,Success,Active
4513,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4514,France,Arianespace,2021,Soyuz ST-B/Fregat-MT,Success,Active
4515,China,Galactic Energy,2021,Ceres-1,Success,Active
4516,USA,ULA,2021,Atlas V 551,Success,Active
4517,Kazakhstan,Roscosmos,2021,Soyuz 2.1a,Success,Active
4518,New Zealand,Rocket Lab,2021,Electron/Curie,Success,Active
4519,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4520,China,CASC,2021,Long March 4B,Success,Active
4521,USA,Blue Origin,2021,New Shepard,Success,Active
4522,Kazakhstan,Roscosmos,2021,Proton-M/Briz-M,Partial Failure,Active
4523,China,CASC,2021,Long March 3B/E,Success,Active
4524,China,ExPace,2021,Kuaizhou 1A,Failure,Active
4525,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4526,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4527,USA,SpaceX,2021,Falcon 9 Block 5,Success,Active
4528,Japan,MHI,2021,H-IIA 204,Success,Active
4529,China,CASC,2021,Long March 7A,Success,Active
4530,France,Arianespace,2021,Ariane 5 ECA,Success,Active
4531,China,CASC,2021,Long March 4C,Success,Active
4532,Kazakhstan,Starsem,2021,Soyuz 2.1b/Fregat,Success,Active
4533,Russia,VKS RF,2021,Angara A5/Persey,Failure,Active
4534,China,CASC,2021,Long March 2D,Success,Active
4535,China,CASC,2021,Long March 3B/E,Success,Active
4536,Iran,ISA,2021,Simorgh,Failure,Active
